veh,logfile,line,date,time,secs,speed (mph),long,lat,x-ft,y-ft
C590,1,124478,4/20/2009,18:39:37,19800,39.6,-58.500748,33.494859000000005,-22547802,15486806
C694,0,10087,4/20/2009,18:39:37,18993,38.9,-58.47415600000001,33.455346999999996,-22542038,15472395
C832,1,59948,4/20/2009,18:39:37,18966,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,124480,4/20/2009,18:39:38,19801,39.1,-58.500963999999996,33.494854,-22547861,15486804
C694,0,10089,4/20/2009,18:39:38,18994,38.9,-58.47416199999999,33.455504,-22542034,15472453
C832,1,59950,4/20/2009,18:39:38,18967,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,124482,4/20/2009,18:39:39,19802,38.7,-58.501176,33.494849,-22547918,15486802
C694,0,10097,4/20/2009,18:39:39,18995,38.5,-58.47416700000001,33.455661,-22542030,15472510
C832,1,59954,4/20/2009,18:39:39,18968,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,124490,4/20/2009,18:39:40,19803,38.7,-58.501388000000006,33.494842999999996,-22547975,15486800
C694,0,10098,4/20/2009,18:39:40,18996,38.0,-58.474175,33.455815,-22542026,15472566
C832,1,59955,4/20/2009,18:39:40,18969,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,124492,4/20/2009,18:39:41,19804,38.9,-58.50160100000001,33.494837,-22548033,15486798
C694,0,10099,4/20/2009,18:39:41,18997,38.3,-58.474182,33.455969,-22542022,15472622
C832,1,59960,4/20/2009,18:39:41,18970,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,124494,4/20/2009,18:39:42,19805,38.9,-58.501813999999996,33.494831,-22548091,15486795
C694,0,10100,4/20/2009,18:39:42,18998,38.5,-58.474188999999996,33.456126,-22542019,15472679
C832,1,59961,4/20/2009,18:39:42,18971,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,124496,4/20/2009,18:39:43,19806,39.8,-58.502030000000005,33.494826,-22548149,15486794
C694,0,10105,4/20/2009,18:39:43,18999,38.7,-58.47419599999999,33.456282,-22542015,15472736
C832,1,59962,4/20/2009,18:39:43,18972,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,124581,4/20/2009,18:39:44,19807,40.3,-58.502247999999994,33.494819,-22548209,15486791
C694,0,10106,4/20/2009,18:39:44,19000,38.9,-58.474204,33.456439,-22542012,15472793
C832,1,59963,4/20/2009,18:39:44,18973,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,124583,4/20/2009,18:39:45,19808,40.0,-58.502466,33.494811,-22548268,15486788
C694,0,10107,4/20/2009,18:39:45,19001,39.8,-58.474211999999994,33.456596999999995,-22542008,15472851
C832,1,59968,4/20/2009,18:39:45,18974,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,124585,4/20/2009,18:39:46,19809,39.6,-58.50268299999999,33.494803999999995,-22548327,15486786
C694,0,10108,4/20/2009,18:39:46,19002,40.3,-58.47421899999999,33.456759000000005,-22542004,15472910
C832,1,59969,4/20/2009,18:39:46,18975,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,124587,4/20/2009,18:39:47,19810,39.1,-58.502898,33.494799,-22548385,15486784
C694,0,10109,4/20/2009,18:39:47,19003,39.1,-58.474226,33.456918,-22542000,15472968
C832,1,59986,4/20/2009,18:39:47,18976,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,124672,4/20/2009,18:39:48,19811,38.7,-58.503108999999995,33.494794,-22548442,15486782
C694,0,10110,4/20/2009,18:39:48,19004,38.5,-58.474230000000006,33.457074,-22541996,15473025
C832,1,60028,4/20/2009,18:39:48,18977,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,124674,4/20/2009,18:39:49,19812,37.8,-58.50331700000001,33.49479,-22548498,15486780
C694,0,10111,4/20/2009,18:39:49,19005,38.3,-58.474237,33.457228,-22541992,15473081
C832,1,60034,4/20/2009,18:39:49,18978,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,124676,4/20/2009,18:39:50,19813,36.9,-58.503519999999995,33.494786,-22548553,15486779
C694,0,10112,4/20/2009,18:39:50,19006,38.0,-58.474244,33.457382,-22541989,15473137
C832,1,60035,4/20/2009,18:39:50,18979,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,124678,4/20/2009,18:39:51,19814,36.0,-58.503718000000006,33.494783,-22548607,15486778
C694,0,10113,4/20/2009,18:39:51,19007,38.0,-58.47425,33.457535,-22541985,15473193
C832,1,60039,4/20/2009,18:39:51,18980,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,124764,4/20/2009,18:39:52,19815,34.7,-58.503911,33.49478,-22548659,15486777
C694,0,10114,4/20/2009,18:39:52,19008,37.6,-58.47425600000001,33.457685999999995,-22541981,15473248
C832,1,60040,4/20/2009,18:39:52,18981,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,124766,4/20/2009,18:39:53,19816,32.9,-58.504093999999995,33.494777,-22548709,15486776
C694,0,10115,4/20/2009,18:39:53,19009,37.1,-58.474261999999996,33.457837,-22541977,15473303
C832,1,60045,4/20/2009,18:39:53,18982,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,124768,4/20/2009,18:39:54,19817,31.5,-58.504268999999994,33.494774,-22548756,15486775
C694,0,10121,4/20/2009,18:39:54,19010,37.6,-58.47426800000001,33.457989000000005,-22541973,15473359
C832,1,60315,4/20/2009,18:39:54,18983,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,124770,4/20/2009,18:39:55,19818,29.5,-58.504436,33.494772,-22548801,15486774
C694,0,10122,4/20/2009,18:39:55,19011,38.5,-58.474275000000006,33.458143,-22541970,15473415
C832,1,60316,4/20/2009,18:39:55,18984,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,124855,4/20/2009,18:39:56,19819,26.4,-58.504588,33.49477,-22548842,15486773
C694,0,10123,4/20/2009,18:39:56,19012,39.6,-58.47428199999999,33.458301,-22541966,15473473
C832,1,60317,4/20/2009,18:39:56,18985,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,124857,4/20/2009,18:39:57,19820,22.1,-58.504718999999994,33.494769,-22548877,15486773
C694,0,10124,4/20/2009,18:39:57,19013,41.6,-58.474288,33.458465999999994,-22541962,15473533
C832,1,60736,4/20/2009,18:39:57,18986,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,124859,4/20/2009,18:39:58,19821,17.2,-58.504823,33.494768,-22548906,15486772
C694,0,10125,4/20/2009,18:39:58,19014,42.1,-58.474295999999995,33.458634,-22541958,15473594
C832,1,60738,4/20/2009,18:39:58,18987,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,124861,4/20/2009,18:39:59,19822,13.4,-58.504906000000005,33.494766999999996,-22548928,15486772
C694,0,10126,4/20/2009,18:39:59,19015,41.6,-58.474303000000006,33.458804,-22541954,15473656
C832,1,60739,4/20/2009,18:39:59,18988,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,124946,4/20/2009,18:40:00,19823,10.3,-58.50496899999999,33.494766,-22548945,15486772
C694,0,10127,4/20/2009,18:40:00,19016,41.2,-58.47431,33.458971000000005,-22541949,15473717
C832,1,60743,4/20/2009,18:40:00,18989,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,124948,4/20/2009,18:40:01,19824,7.6,-58.50501700000001,33.494764,-22548958,15486771
C694,0,10128,4/20/2009,18:40:01,19017,40.3,-58.474315000000004,33.459134999999996,-22541945,15473777
C832,1,60748,4/20/2009,18:40:01,18990,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,124950,4/20/2009,18:40:02,19825,4.9,-58.505052000000006,33.494765,-22548968,15486771
C694,0,10129,4/20/2009,18:40:02,19018,39.4,-58.47431999999999,33.459295000000004,-22541941,15473835
C832,1,60749,4/20/2009,18:40:02,18991,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,124952,4/20/2009,18:40:03,19826,3.6,-58.50507399999999,33.494765,-22548973,15486771
C694,0,10130,4/20/2009,18:40:03,19019,38.5,-58.47432499999999,33.459452,-22541936,15473892
C832,1,60750,4/20/2009,18:40:03,18992,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125037,4/20/2009,18:40:04,19827,2.2,-58.505089999999996,33.494766999999996,-22548978,15486772
C694,0,10135,4/20/2009,18:40:04,19020,38.0,-58.47433199999999,33.459604999999996,-22541933,15473948
C832,1,60751,4/20/2009,18:40:04,18993,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125039,4/20/2009,18:40:05,19828,0.9,-58.505098000000004,33.494766999999996,-22548980,15486772
C694,0,10136,4/20/2009,18:40:05,19021,38.7,-58.47434,33.459759000000005,-22541929,15474004
C832,1,60756,4/20/2009,18:40:05,18994,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125041,4/20/2009,18:40:06,19829,0.2,-58.505098000000004,33.494766999999996,-22548980,15486772
C694,0,10137,4/20/2009,18:40:06,19022,38.5,-58.47434799999999,33.459913,-22541926,15474061
C832,1,60757,4/20/2009,18:40:06,18995,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125043,4/20/2009,18:40:07,19830,0.2,-58.50509699999999,33.494768,-22548980,15486772
C694,0,10138,4/20/2009,18:40:07,19023,38.3,-58.474356,33.460068,-22541923,15474117
C832,1,60778,4/20/2009,18:40:07,18996,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125128,4/20/2009,18:40:08,19831,0.2,-58.505095,33.494766999999996,-22548979,15486772
C694,0,10139,4/20/2009,18:40:08,19024,38.0,-58.47436400000001,33.460221999999995,-22541919,15474173
C832,1,60817,4/20/2009,18:40:08,18997,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125130,4/20/2009,18:40:09,19832,0.2,-58.505093,33.494768,-22548978,15486772
C694,0,10140,4/20/2009,18:40:09,19025,37.6,-58.474374,33.460375,-22541916,15474229
C832,1,60823,4/20/2009,18:40:09,18998,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125132,4/20/2009,18:40:10,19833,0.2,-58.50509100000001,33.494766,-22548978,15486772
C694,0,10141,4/20/2009,18:40:10,19026,37.4,-58.474384,33.460526,-22541914,15474284
C832,1,60824,4/20/2009,18:40:10,18999,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125134,4/20/2009,18:40:11,19834,0.2,-58.505089,33.494764,-22548978,15486771
C694,0,10142,4/20/2009,18:40:11,19027,37.4,-58.474391,33.460677000000004,-22541910,15474339
C832,1,60825,4/20/2009,18:40:11,19000,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125220,4/20/2009,18:40:12,19835,0.2,-58.505088,33.494763,-22548977,15486771
C694,0,10143,4/20/2009,18:40:12,19028,37.8,-58.474396999999996,33.460828,-22541906,15474394
C832,1,60829,4/20/2009,18:40:12,19001,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125222,4/20/2009,18:40:13,19836,0.2,-58.505084999999994,33.494761,-22548977,15486770
C694,0,10144,4/20/2009,18:40:13,19029,38.5,-58.474406,33.460982,-22541903,15474450
C832,1,60834,4/20/2009,18:40:13,19002,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125224,4/20/2009,18:40:14,19837,0.2,-58.505083,33.494759,-22548976,15486769
C694,0,10160,4/20/2009,18:40:14,19030,39.1,-58.47441500000001,33.461138,-22541900,15474507
C832,1,61104,4/20/2009,18:40:14,19003,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125226,4/20/2009,18:40:15,19838,0.2,-58.505083,33.494758000000004,-22548976,15486769
C694,0,10165,4/20/2009,18:40:15,19031,39.6,-58.474423,33.461296999999995,-22541897,15474565
C832,1,61105,4/20/2009,18:40:15,19004,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125316,4/20/2009,18:40:16,19839,1.8,-58.505089,33.494758000000004,-22548978,15486769
C694,0,10199,4/20/2009,18:40:16,19032,39.6,-58.47443100000001,33.461456,-22541893,15474623
C832,1,61106,4/20/2009,18:40:16,19005,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125318,4/20/2009,18:40:17,19840,4.7,-58.505106999999995,33.494757,-22548983,15486768
C694,0,10200,4/20/2009,18:40:17,19033,39.1,-58.47444,33.461614000000004,-22541890,15474681
C832,1,61382,4/20/2009,18:40:17,19006,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125320,4/20/2009,18:40:18,19841,9.4,-58.50514799999999,33.494755,-22548994,15486768
C694,0,10201,4/20/2009,18:40:18,19034,38.5,-58.474447999999995,33.46177,-22541886,15474738
C832,1,61526,4/20/2009,18:40:18,19007,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125322,4/20/2009,18:40:19,19842,15.0,-58.505219,33.494752000000005,-22549013,15486767
C694,0,10202,4/20/2009,18:40:19,19035,37.6,-58.474458,33.461923999999996,-22541884,15474794
C832,1,61528,4/20/2009,18:40:19,19008,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125407,4/20/2009,18:40:20,19843,18.8,-58.505313,33.494748,-22549039,15486765
C694,0,10203,4/20/2009,18:40:20,19036,36.9,-58.474467000000004,33.462074,-22541880,15474849
C832,1,61532,4/20/2009,18:40:20,19009,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125409,4/20/2009,18:40:21,19844,20.8,-58.505421,33.494743,-22549068,15486763
C694,0,10204,4/20/2009,18:40:21,19037,36.5,-58.474474,33.462222,-22541877,15474903
C832,1,61537,4/20/2009,18:40:21,19010,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125411,4/20/2009,18:40:22,19845,23.0,-58.50554100000001,33.494738,-22549101,15486761
C694,0,10205,4/20/2009,18:40:22,19038,35.8,-58.474481999999995,33.462367,-22541874,15474956
C832,1,61538,4/20/2009,18:40:22,19011,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125413,4/20/2009,18:40:23,19846,24.6,-58.50567099999999,33.494732,-22549136,15486759
C694,0,10206,4/20/2009,18:40:23,19039,34.4,-58.47449,33.462508,-22541871,15475007
C832,1,61539,4/20/2009,18:40:23,19012,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125418,4/20/2009,18:40:24,19847,25.1,-58.505809,33.494727000000005,-22549173,15486757
C694,0,10207,4/20/2009,18:40:24,19040,32.7,-58.474496,33.462643,-22541868,15475056
C832,1,61540,4/20/2009,18:40:24,19013,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125500,4/20/2009,18:40:25,19848,25.7,-58.50595,33.494721000000006,-22549212,15486755
C694,0,10208,4/20/2009,18:40:25,19041,29.3,-58.474501000000004,33.462765999999995,-22541865,15475101
C832,1,61545,4/20/2009,18:40:25,19014,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125502,4/20/2009,18:40:26,19849,26.4,-58.50609399999999,33.494715,-22549251,15486753
C694,0,10270,4/20/2009,18:40:26,19042,26.2,-58.47450400000001,33.462876,-22541862,15475141
C832,1,61546,4/20/2009,18:40:26,19015,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125504,4/20/2009,18:40:27,19850,27.5,-58.506242,33.49471,-22549291,15486751
C694,0,10272,4/20/2009,18:40:27,19043,23.0,-58.47450500000001,33.462973999999996,-22541859,15475177
C832,1,61547,4/20/2009,18:40:27,19016,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125506,4/20/2009,18:40:28,19851,29.1,-58.50639699999999,33.494704,-22549333,15486749
C694,0,10276,4/20/2009,18:40:28,19044,20.4,-58.47450500000001,33.463059,-22541856,15475208
C832,1,61605,4/20/2009,18:40:28,19017,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125591,4/20/2009,18:40:29,19852,30.6,-58.50655999999999,33.494696000000005,-22549377,15486746
C694,0,10277,4/20/2009,18:40:29,19045,17.9,-58.474506000000005,33.463133,-22541853,15475235
C832,1,61611,4/20/2009,18:40:29,19018,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125593,4/20/2009,18:40:30,19853,31.8,-58.506731,33.494688000000004,-22549424,15486743
C694,0,10278,4/20/2009,18:40:30,19046,14.5,-58.474506000000005,33.463195,-22541851,15475258
C832,1,61612,4/20/2009,18:40:30,19019,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125595,4/20/2009,18:40:31,19854,33.1,-58.50690899999999,33.494681,-22549472,15486741
C694,0,10279,4/20/2009,18:40:31,19047,10.7,-58.47450699999999,33.463242,-22541850,15475275
C832,1,61613,4/20/2009,18:40:31,19020,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125598,4/20/2009,18:40:32,19855,33.8,-58.50709300000001,33.494673,-22549522,15486738
C694,0,10284,4/20/2009,18:40:32,19048,7.4,-58.474509,33.463275,-22541849,15475287
C832,1,61617,4/20/2009,18:40:32,19021,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125683,4/20/2009,18:40:33,19856,35.1,-58.50728199999999,33.494665999999995,-22549573,15486735
C694,0,10285,4/20/2009,18:40:33,19049,4.3,-58.474509999999995,33.463294,-22541848,15475294
C832,1,61622,4/20/2009,18:40:33,19022,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125685,4/20/2009,18:40:34,19857,36.5,-58.50747700000001,33.494658,-22549626,15486732
C694,0,10422,4/20/2009,18:40:34,19050,2.2,-58.474512000000004,33.463303,-22541849,15475297
C832,1,61892,4/20/2009,18:40:34,19023,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125687,4/20/2009,18:40:35,19858,37.1,-58.507678,33.49465,-22549681,15486729
C694,0,10423,4/20/2009,18:40:35,19051,0.4,-58.474513,33.463304,-22541849,15475297
C832,1,61893,4/20/2009,18:40:35,19024,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125689,4/20/2009,18:40:36,19859,37.8,-58.50788299999999,33.494642,-22549737,15486726
C694,0,10449,4/20/2009,18:40:36,19052,0.2,-58.474514,33.463302,-22541849,15475296
C832,1,61894,4/20/2009,18:40:36,19025,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125774,4/20/2009,18:40:37,19860,38.3,-58.50809100000001,33.494634000000005,-22549793,15486723
C694,0,10490,4/20/2009,18:40:37,19053,1.8,-58.474515,33.463303,-22541849,15475297
C832,1,62313,4/20/2009,18:40:37,19026,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125776,4/20/2009,18:40:38,19861,38.7,-58.508301,33.494625,-22549850,15486720
C694,0,10494,4/20/2009,18:40:38,19054,7.4,-58.47451600000001,33.463319,-22541849,15475303
C832,1,62315,4/20/2009,18:40:38,19027,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125778,4/20/2009,18:40:39,19862,38.5,-58.508511999999996,33.494615,-22549907,15486717
C694,0,10495,4/20/2009,18:40:39,19055,12.5,-58.474517000000006,33.463358,-22541848,15475317
C832,1,62316,4/20/2009,18:40:39,19028,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125780,4/20/2009,18:40:40,19863,38.0,-58.508720999999994,33.494606,-22549964,15486713
C694,0,10500,4/20/2009,18:40:40,19056,18.3,-58.474519,33.46342,-22541846,15475340
C832,1,62320,4/20/2009,18:40:40,19029,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125865,4/20/2009,18:40:41,19864,38.5,-58.50893000000001,33.494599,-22550021,15486711
C694,0,10501,4/20/2009,18:40:41,19057,22.8,-58.474524,33.463505,-22541845,15475370
C832,1,62325,4/20/2009,18:40:41,19030,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125867,4/20/2009,18:40:42,19865,38.7,-58.509141,33.49459,-22550078,15486708
C694,0,10502,4/20/2009,18:40:42,19058,25.7,-58.474526999999995,33.463605,-22541842,15475407
C832,1,62326,4/20/2009,18:40:42,19031,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125869,4/20/2009,18:40:43,19866,38.9,-58.509354,33.494581,-22550136,15486704
C694,0,10503,4/20/2009,18:40:43,19059,27.5,-58.474531999999996,33.463714,-22541839,15475447
C832,1,62327,4/20/2009,18:40:43,19032,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125871,4/20/2009,18:40:44,19867,39.1,-58.509567000000004,33.494572999999995,-22550194,15486701
C694,0,10508,4/20/2009,18:40:44,19060,28.9,-58.474537,33.463829,-22541837,15475489
C832,1,62328,4/20/2009,18:40:44,19033,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125989,4/20/2009,18:40:45,19868,39.4,-58.509782,33.494566,-22550252,15486699
C694,0,10509,4/20/2009,18:40:45,19061,28.9,-58.47454300000001,33.463946,-22541834,15475532
C832,1,62329,4/20/2009,18:40:45,19034,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125991,4/20/2009,18:40:46,19869,39.4,-58.509997,33.49456,-22550310,15486697
C694,0,10510,4/20/2009,18:40:46,19062,28.6,-58.474548,33.464064,-22541831,15475574
C832,1,62334,4/20/2009,18:40:46,19035,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125993,4/20/2009,18:40:47,19870,39.6,-58.51021300000001,33.494552,-22550369,15486694
C694,0,10511,4/20/2009,18:40:47,19063,28.9,-58.474553,33.464180999999996,-22541828,15475617
C832,1,62392,4/20/2009,18:40:47,19036,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,125995,4/20/2009,18:40:48,19871,39.8,-58.51043100000001,33.494543,-22550428,15486690
C694,0,10512,4/20/2009,18:40:48,19064,28.4,-58.474559,33.464296999999995,-22541826,15475659
C832,1,62394,4/20/2009,18:40:48,19037,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,126080,4/20/2009,18:40:49,19872,39.4,-58.510648,33.494534,-22550487,15486687
C694,0,10516,4/20/2009,18:40:49,19065,28.6,-58.474565,33.464413,-22541823,15475701
C832,1,62395,4/20/2009,18:40:49,19038,0.0,-58.37801999999999,33.500324,-22514466,15488799
C590,1,126082,4/20/2009,18:40:50,19873,39.1,-58.510862,33.494526,-22550545,15486684
C694,0,10574,4/20/2009,18:40:50,19066,29.8,-58.474571,33.464531,-22541821,15475745
C832,1,62400,4/20/2009,18:40:50,19039,0.0,-58.37801999999999,33.500324,-22514466,15488799
B856,0,24569,4/20/2009,18:40:51,19778,0.0,-58.35700200000001,33.458255,-22510296,15473456
C590,1,126084,4/20/2009,18:40:51,19874,38.7,-58.511073999999994,33.494523,-22550603,15486683
C694,0,10580,4/20/2009,18:40:51,19067,31.1,-58.474579000000006,33.464655,-22541818,15475790
C832,1,62401,4/20/2009,18:40:51,19040,0.0,-58.37801999999999,33.500324,-22514466,15488799
